"date","county","state_name","county_fips_code","confirmed_cases","deaths"
2020-03-21,"Charlton","Georgia","13049",1,0
2020-03-22,"Charlton","Georgia","13049",1,0
2020-03-23,"Charlton","Georgia","13049",1,0
2020-03-24,"Charlton","Georgia","13049",1,0
2020-03-25,"Charlton","Georgia","13049",1,0
2020-03-26,"Charlton","Georgia","13049",1,0
2020-03-27,"Charlton","Georgia","13049",1,0
2020-03-28,"Charlton","Georgia","13049",1,0
2020-03-29,"Charlton","Georgia","13049",1,0
2020-03-30,"Charlton","Georgia","13049",1,0
2020-03-31,"Charlton","Georgia","13049",1,0
2020-04-01,"Charlton","Georgia","13049",1,0
2020-04-02,"Charlton","Georgia","13049",1,0
2020-04-03,"Charlton","Georgia","13049",1,0
2020-04-04,"Charlton","Georgia","13049",1,0
2020-04-05,"Charlton","Georgia","13049",2,0
2020-04-06,"Charlton","Georgia","13049",3,0
2020-04-07,"Charlton","Georgia","13049",3,0
2020-04-08,"Charlton","Georgia","13049",3,0
2020-04-09,"Charlton","Georgia","13049",2,0
2020-04-10,"Charlton","Georgia","13049",2,0
2020-04-11,"Charlton","Georgia","13049",2,0
2020-04-12,"Charlton","Georgia","13049",3,0
2020-04-13,"Charlton","Georgia","13049",4,0
2020-04-14,"Charlton","Georgia","13049",4,0
2020-04-15,"Charlton","Georgia","13049",5,0
2020-04-16,"Charlton","Georgia","13049",5,0
2020-04-17,"Charlton","Georgia","13049",5,0
2020-04-18,"Charlton","Georgia","13049",5,0
2020-04-19,"Charlton","Georgia","13049",6,0
2020-04-20,"Charlton","Georgia","13049",6,0
2020-04-21,"Charlton","Georgia","13049",7,0
2020-04-22,"Charlton","Georgia","13049",7,0
2020-04-23,"Charlton","Georgia","13049",7,0
2020-04-24,"Charlton","Georgia","13049",7,0
2020-04-25,"Charlton","Georgia","13049",7,0
2020-04-26,"Charlton","Georgia","13049",7,0
2020-04-27,"Charlton","Georgia","13049",8,0
2020-04-28,"Charlton","Georgia","13049",9,0
2020-04-29,"Charlton","Georgia","13049",8,0
2020-04-30,"Charlton","Georgia","13049",8,0
2020-05-01,"Charlton","Georgia","13049",11,0
2020-05-02,"Charlton","Georgia","13049",11,0
2020-05-03,"Charlton","Georgia","13049",12,0
2020-05-04,"Charlton","Georgia","13049",12,0
2020-05-05,"Charlton","Georgia","13049",13,0
2020-05-06,"Charlton","Georgia","13049",13,0
2020-05-07,"Charlton","Georgia","13049",14,0
2020-05-08,"Charlton","Georgia","13049",17,0
2020-05-09,"Charlton","Georgia","13049",17,0
2020-05-10,"Charlton","Georgia","13049",17,0
2020-05-11,"Charlton","Georgia","13049",17,1
2020-03-20,"Chatham","Georgia","13051",2,0
2020-03-21,"Chatham","Georgia","13051",4,0
2020-03-22,"Chatham","Georgia","13051",4,0
2020-03-23,"Chatham","Georgia","13051",4,0
2020-03-24,"Chatham","Georgia","13051",7,0
2020-03-25,"Chatham","Georgia","13051",7,0
2020-03-26,"Chatham","Georgia","13051",9,0
2020-03-27,"Chatham","Georgia","13051",15,0
2020-03-28,"Chatham","Georgia","13051",15,0
2020-03-29,"Chatham","Georgia","13051",16,0
2020-03-30,"Chatham","Georgia","13051",19,2
2020-03-31,"Chatham","Georgia","13051",32,2
2020-04-01,"Chatham","Georgia","13051",39,2
2020-04-02,"Chatham","Georgia","13051",44,3
2020-04-03,"Chatham","Georgia","13051",65,3
2020-04-04,"Chatham","Georgia","13051",81,3
2020-04-05,"Chatham","Georgia","13051",90,3
2020-04-06,"Chatham","Georgia","13051",110,4
2020-04-07,"Chatham","Georgia","13051",120,4
2020-04-08,"Chatham","Georgia","13051",124,4
2020-04-09,"Chatham","Georgia","13051",131,4
2020-04-10,"Chatham","Georgia","13051",140,5
2020-04-11,"Chatham","Georgia","13051",146,5
2020-04-12,"Chatham","Georgia","13051",148,5
2020-04-13,"Chatham","Georgia","13051",154,5
2020-04-14,"Chatham","Georgia","13051",157,5
2020-04-15,"Chatham","Georgia","13051",160,5
2020-04-16,"Chatham","Georgia","13051",170,5
2020-04-17,"Chatham","Georgia","13051",174,5
2020-04-18,"Chatham","Georgia","13051",178,5
2020-04-19,"Chatham","Georgia","13051",178,5
2020-04-20,"Chatham","Georgia","13051",184,6
2020-04-21,"Chatham","Georgia","13051",185,6
2020-04-22,"Chatham","Georgia","13051",193,7
2020-04-23,"Chatham","Georgia","13051",199,6
2020-04-24,"Chatham","Georgia","13051",205,6
2020-04-25,"Chatham","Georgia","13051",206,6
2020-04-26,"Chatham","Georgia","13051",206,6
2020-04-27,"Chatham","Georgia","13051",208,7
2020-04-28,"Chatham","Georgia","13051",217,7
2020-04-29,"Chatham","Georgia","13051",221,9
2020-04-30,"Chatham","Georgia","13051",226,9
2020-05-01,"Chatham","Georgia","13051",230,9
2020-05-02,"Chatham","Georgia","13051",230,9
2020-05-03,"Chatham","Georgia","13051",237,9
2020-05-04,"Chatham","Georgia","13051",246,10
2020-05-05,"Chatham","Georgia","13051",267,12
2020-05-06,"Chatham","Georgia","13051",282,12
2020-05-07,"Chatham","Georgia","13051",285,12
2020-05-08,"Chatham","Georgia","13051",291,12
2020-05-09,"Chatham","Georgia","13051",299,12
2020-05-10,"Chatham","Georgia","13051",304,12
2020-05-11,"Chatham","Georgia","13051",311,13
2020-03-27,"Chattahoochee","Georgia","13053",1,0
2020-03-28,"Chattahoochee","Georgia","13053",1,0
2020-03-29,"Chattahoochee","Georgia","13053",1,0
2020-03-30,"Chattahoochee","Georgia","13053",1,0
2020-03-31,"Chattahoochee","Georgia","13053",1,0
2020-04-01,"Chattahoochee","Georgia","13053",2,0
2020-04-02,"Chattahoochee","Georgia","13053",2,0
2020-04-03,"Chattahoochee","Georgia","13053",2,0
2020-04-04,"Chattahoochee","Georgia","13053",2,0
2020-04-05,"Chattahoochee","Georgia","13053",2,0
2020-04-06,"Chattahoochee","Georgia","13053",2,0
2020-04-07,"Chattahoochee","Georgia","13053",2,0
2020-04-08,"Chattahoochee","Georgia","13053",2,0
2020-04-09,"Chattahoochee","Georgia","13053",3,0
2020-04-10,"Chattahoochee","Georgia","13053",3,0
2020-04-11,"Chattahoochee","Georgia","13053",3,0
2020-04-12,"Chattahoochee","Georgia","13053",3,0
2020-04-13,"Chattahoochee","Georgia","13053",4,0
2020-04-14,"Chattahoochee","Georgia","13053",5,0
2020-04-15,"Chattahoochee","Georgia","13053",5,0
2020-04-16,"Chattahoochee","Georgia","13053",6,0
2020-04-17,"Chattahoochee","Georgia","13053",6,0
2020-04-18,"Chattahoochee","Georgia","13053",6,0
2020-04-19,"Chattahoochee","Georgia","13053",6,0
2020-04-20,"Chattahoochee","Georgia","13053",7,0
2020-04-21,"Chattahoochee","Georgia","13053",7,0
2020-04-22,"Chattahoochee","Georgia","13053",8,0
2020-04-23,"Chattahoochee","Georgia","13053",8,0
2020-04-24,"Chattahoochee","Georgia","13053",8,0
2020-04-25,"Chattahoochee","Georgia","13053",8,0
2020-04-26,"Chattahoochee","Georgia","13053",8,0
2020-04-27,"Chattahoochee","Georgia","13053",9,0
2020-04-28,"Chattahoochee","Georgia","13053",11,0
2020-04-29,"Chattahoochee","Georgia","13053",11,0
2020-04-30,"Chattahoochee","Georgia","13053",12,0
2020-05-01,"Chattahoochee","Georgia","13053",12,0
2020-05-02,"Chattahoochee","Georgia","13053",12,0
2020-05-03,"Chattahoochee","Georgia","13053",13,0
2020-05-04,"Chattahoochee","Georgia","13053",13,0
2020-05-05,"Chattahoochee","Georgia","13053",13,0
2020-05-06,"Chattahoochee","Georgia","13053",12,0
2020-05-07,"Chattahoochee","Georgia","13053",13,0
2020-05-08,"Chattahoochee","Georgia","13053",12,0
2020-05-09,"Chattahoochee","Georgia","13053",12,0
2020-05-10,"Chattahoochee","Georgia","13053",12,0
2020-05-11,"Chattahoochee","Georgia","13053",14,0
2020-03-22,"Chattooga","Georgia","13055",1,0
2020-03-23,"Chattooga","Georgia","13055",1,0
2020-03-24,"Chattooga","Georgia","13055",1,0
2020-03-25,"Chattooga","Georgia","13055",1,0
2020-03-26,"Chattooga","Georgia","13055",1,0
2020-03-27,"Chattooga","Georgia","13055",1,0
2020-03-28,"Chattooga","Georgia","13055",1,0
2020-03-29,"Chattooga","Georgia","13055",1,0
2020-03-30,"Chattooga","Georgia","13055",3,0
2020-03-31,"Chattooga","Georgia","13055",3,0
2020-04-01,"Chattooga","Georgia","13055",3,0
2020-04-02,"Chattooga","Georgia","13055",3,0
2020-04-03,"Chattooga","Georgia","13055",3,0
2020-04-04,"Chattooga","Georgia","13055",3,0
2020-04-05,"Chattooga","Georgia","13055",3,0
2020-04-06,"Chattooga","Georgia","13055",4,1
2020-04-07,"Chattooga","Georgia","13055",4,1
2020-04-08,"Chattooga","Georgia","13055",4,1
2020-04-09,"Chattooga","Georgia","13055",4,1
2020-04-10,"Chattooga","Georgia","13055",4,1
2020-04-11,"Chattooga","Georgia","13055",6,1
2020-04-12,"Chattooga","Georgia","13055",7,1
2020-04-13,"Chattooga","Georgia","13055",7,1
2020-04-14,"Chattooga","Georgia","13055",8,1
2020-04-15,"Chattooga","Georgia","13055",9,1
2020-04-16,"Chattooga","Georgia","13055",9,1
2020-04-17,"Chattooga","Georgia","13055",9,1
2020-04-18,"Chattooga","Georgia","13055",9,1
2020-04-19,"Chattooga","Georgia","13055",9,1
2020-04-20,"Chattooga","Georgia","13055",9,1
2020-04-21,"Chattooga","Georgia","13055",10,1
2020-04-22,"Chattooga","Georgia","13055",11,1
2020-04-23,"Chattooga","Georgia","13055",11,1
2020-04-24,"Chattooga","Georgia","13055",13,1
2020-04-25,"Chattooga","Georgia","13055",13,1
2020-04-26,"Chattooga","Georgia","13055",13,1
2020-04-27,"Chattooga","Georgia","13055",14,1
2020-04-28,"Chattooga","Georgia","13055",16,1
2020-04-29,"Chattooga","Georgia","13055",16,2
2020-04-30,"Chattooga","Georgia","13055",16,2
2020-05-01,"Chattooga","Georgia","13055",16,2
2020-05-02,"Chattooga","Georgia","13055",16,2
2020-05-03,"Chattooga","Georgia","13055",15,2
2020-05-04,"Chattooga","Georgia","13055",15,2
2020-05-05,"Chattooga","Georgia","13055",15,2
2020-05-06,"Chattooga","Georgia","13055",15,2
2020-05-07,"Chattooga","Georgia","13055",16,2
2020-05-08,"Chattooga","Georgia","13055",16,2
2020-05-09,"Chattooga","Georgia","13055",16,2
2020-05-10,"Chattooga","Georgia","13055",16,2
2020-05-11,"Chattooga","Georgia","13055",16,2
2020-03-08,"Cherokee","Georgia","13057",1,0
2020-03-09,"Cherokee","Georgia","13057",1,0
2020-03-10,"Cherokee","Georgia","13057",1,0
2020-03-11,"Cherokee","Georgia","13057",1,0
2020-03-12,"Cherokee","Georgia","13057",1,0
2020-03-13,"Cherokee","Georgia","13057",4,0
2020-03-14,"Cherokee","Georgia","13057",4,0
2020-03-15,"Cherokee","Georgia","13057",4,0
2020-03-16,"Cherokee","Georgia","13057",4,0
2020-03-17,"Cherokee","Georgia","13057",4,0
2020-03-18,"Cherokee","Georgia","13057",6,0
2020-03-19,"Cherokee","Georgia","13057",13,0
2020-03-20,"Cherokee","Georgia","13057",16,0
2020-03-21,"Cherokee","Georgia","13057",17,0
2020-03-22,"Cherokee","Georgia","13057",18,0
2020-03-23,"Cherokee","Georgia","13057",24,0
2020-03-24,"Cherokee","Georgia","13057",30,0
2020-03-25,"Cherokee","Georgia","13057",36,0
2020-03-26,"Cherokee","Georgia","13057",44,0
2020-03-27,"Cherokee","Georgia","13057",50,1
2020-03-28,"Cherokee","Georgia","13057",54,1
2020-03-29,"Cherokee","Georgia","13057",60,1
2020-03-30,"Cherokee","Georgia","13057",69,1
2020-03-31,"Cherokee","Georgia","13057",78,3
2020-04-01,"Cherokee","Georgia","13057",85,4
2020-04-02,"Cherokee","Georgia","13057",94,4
2020-04-03,"Cherokee","Georgia","13057",114,5
2020-04-04,"Cherokee","Georgia","13057",120,5
2020-04-05,"Cherokee","Georgia","13057",124,5
2020-04-06,"Cherokee","Georgia","13057",141,5
2020-04-07,"Cherokee","Georgia","13057",147,6
2020-04-08,"Cherokee","Georgia","13057",155,6
2020-04-09,"Cherokee","Georgia","13057",167,6
2020-04-10,"Cherokee","Georgia","13057",177,7
2020-04-11,"Cherokee","Georgia","13057",186,7
2020-04-12,"Cherokee","Georgia","13057",187,7
2020-04-13,"Cherokee","Georgia","13057",204,7
2020-04-14,"Cherokee","Georgia","13057",219,7
2020-04-15,"Cherokee","Georgia","13057",232,8
2020-04-16,"Cherokee","Georgia","13057",245,8
2020-04-17,"Cherokee","Georgia","13057",274,8
2020-04-18,"Cherokee","Georgia","13057",285,8
2020-04-19,"Cherokee","Georgia","13057",300,8
2020-04-20,"Cherokee","Georgia","13057",317,9
2020-04-21,"Cherokee","Georgia","13057",324,10
2020-04-22,"Cherokee","Georgia","13057",340,10
2020-04-23,"Cherokee","Georgia","13057",365,10
2020-04-24,"Cherokee","Georgia","13057",367,10
2020-04-25,"Cherokee","Georgia","13057",368,10
2020-04-26,"Cherokee","Georgia","13057",374,10
2020-04-27,"Cherokee","Georgia","13057",393,10
2020-04-28,"Cherokee","Georgia","13057",436,11
2020-04-29,"Cherokee","Georgia","13057",457,11
2020-04-30,"Cherokee","Georgia","13057",467,11
2020-05-01,"Cherokee","Georgia","13057",474,13
2020-05-02,"Cherokee","Georgia","13057",482,13
2020-05-03,"Cherokee","Georgia","13057",491,13
2020-05-04,"Cherokee","Georgia","13057",509,14
2020-05-05,"Cherokee","Georgia","13057",519,15
2020-05-06,"Cherokee","Georgia","13057",544,16
2020-05-07,"Cherokee","Georgia","13057",569,17
2020-05-08,"Cherokee","Georgia","13057",578,17
2020-05-09,"Cherokee","Georgia","13057",593,17
2020-05-10,"Cherokee","Georgia","13057",609,17
2020-05-11,"Cherokee","Georgia","13057",621,18
2020-03-15,"Clarke","Georgia","13059",2,0
2020-03-16,"Clarke","Georgia","13059",3,0
2020-03-17,"Clarke","Georgia","13059",3,0
2020-03-18,"Clarke","Georgia","13059",4,0
2020-03-19,"Clarke","Georgia","13059",7,0
2020-03-20,"Clarke","Georgia","13059",9,0
2020-03-21,"Clarke","Georgia","13059",9,0
2020-03-22,"Clarke","Georgia","13059",10,0
2020-03-23,"Clarke","Georgia","13059",14,0
2020-03-24,"Clarke","Georgia","13059",17,0
2020-03-25,"Clarke","Georgia","13059",21,0
2020-03-26,"Clarke","Georgia","13059",29,0
2020-03-27,"Clarke","Georgia","13059",34,2
2020-03-28,"Clarke","Georgia","13059",35,2
2020-03-29,"Clarke","Georgia","13059",35,2
2020-03-30,"Clarke","Georgia","13059",47,5
2020-03-31,"Clarke","Georgia","13059",51,5
2020-04-01,"Clarke","Georgia","13059",54,7
2020-04-02,"Clarke","Georgia","13059",55,7
2020-04-03,"Clarke","Georgia","13059",59,8
2020-04-04,"Clarke","Georgia","13059",62,8
2020-04-05,"Clarke","Georgia","13059",62,8
2020-04-06,"Clarke","Georgia","13059",72,8
2020-04-07,"Clarke","Georgia","13059",78,9
2020-04-08,"Clarke","Georgia","13059",81,9
2020-04-09,"Clarke","Georgia","13059",82,10
2020-04-10,"Clarke","Georgia","13059",81,10
2020-04-11,"Clarke","Georgia","13059",82,11
2020-04-12,"Clarke","Georgia","13059",84,11
2020-04-13,"Clarke","Georgia","13059",88,12
2020-04-14,"Clarke","Georgia","13059",95,12
2020-04-15,"Clarke","Georgia","13059",102,12
2020-04-16,"Clarke","Georgia","13059",102,12
2020-04-17,"Clarke","Georgia","13059",106,13
2020-04-18,"Clarke","Georgia","13059",106,13
2020-04-19,"Clarke","Georgia","13059",110,13
2020-04-20,"Clarke","Georgia","13059",114,13
2020-04-21,"Clarke","Georgia","13059",116,13
2020-04-22,"Clarke","Georgia","13059",118,13
2020-04-23,"Clarke","Georgia","13059",122,13
2020-04-24,"Clarke","Georgia","13059",127,13
2020-04-25,"Clarke","Georgia","13059",127,13
2020-04-26,"Clarke","Georgia","13059",123,13
2020-04-27,"Clarke","Georgia","13059",140,13
2020-04-28,"Clarke","Georgia","13059",142,13
2020-04-29,"Clarke","Georgia","13059",144,13
2020-04-30,"Clarke","Georgia","13059",150,13
2020-05-01,"Clarke","Georgia","13059",155,13
2020-05-02,"Clarke","Georgia","13059",156,13
2020-05-03,"Clarke","Georgia","13059",156,13
2020-05-04,"Clarke","Georgia","13059",161,13
2020-05-05,"Clarke","Georgia","13059",167,13
2020-05-06,"Clarke","Georgia","13059",174,13
2020-05-07,"Clarke","Georgia","13059",176,13
2020-05-08,"Clarke","Georgia","13059",180,13
2020-05-09,"Clarke","Georgia","13059",182,13
2020-05-10,"Clarke","Georgia","13059",186,13
2020-05-11,"Clarke","Georgia","13059",188,13
2020-03-30,"Clay","Georgia","13061",1,0
2020-03-31,"Clay","Georgia","13061",5,0
2020-04-01,"Clay","Georgia","13061",5,0
2020-04-02,"Clay","Georgia","13061",7,0
2020-04-03,"Clay","Georgia","13061",7,0
2020-04-04,"Clay","Georgia","13061",7,0
2020-04-05,"Clay","Georgia","13061",7,0
2020-04-06,"Clay","Georgia","13061",7,1
2020-04-07,"Clay","Georgia","13061",12,1
2020-04-08,"Clay","Georgia","13061",13,1
2020-04-09,"Clay","Georgia","13061",15,1
2020-04-10,"Clay","Georgia","13061",15,1
2020-04-11,"Clay","Georgia","13061",15,1
2020-04-12,"Clay","Georgia","13061",16,1
2020-04-13,"Clay","Georgia","13061",16,1
2020-04-14,"Clay","Georgia","13061",16,1
2020-04-15,"Clay","Georgia","13061",17,2
2020-04-16,"Clay","Georgia","13061",19,2
2020-04-17,"Clay","Georgia","13061",19,2
2020-04-18,"Clay","Georgia","13061",20,2
2020-04-19,"Clay","Georgia","13061",20,2
2020-04-20,"Clay","Georgia","13061",20,2
2020-04-21,"Clay","Georgia","13061",20,2
2020-04-22,"Clay","Georgia","13061",20,2
2020-04-23,"Clay","Georgia","13061",20,2
2020-04-24,"Clay","Georgia","13061",20,2
2020-04-25,"Clay","Georgia","13061",20,2
2020-04-26,"Clay","Georgia","13061",20,2
2020-04-27,"Clay","Georgia","13061",20,2
2020-04-28,"Clay","Georgia","13061",21,2
2020-04-29,"Clay","Georgia","13061",21,2
2020-04-30,"Clay","Georgia","13061",22,3
2020-05-01,"Clay","Georgia","13061",23,3
2020-05-02,"Clay","Georgia","13061",25,3
2020-05-03,"Clay","Georgia","13061",25,3
2020-05-04,"Clay","Georgia","13061",25,3
2020-05-05,"Clay","Georgia","13061",25,3
2020-05-06,"Clay","Georgia","13061",27,3
2020-05-07,"Clay","Georgia","13061",27,3
2020-05-08,"Clay","Georgia","13061",27,3
2020-05-09,"Clay","Georgia","13061",27,3
2020-05-10,"Clay","Georgia","13061",27,3
2020-05-11,"Clay","Georgia","13061",27,3
2020-03-15,"Clayton","Georgia","13063",2,0
2020-03-16,"Clayton","Georgia","13063",5,0
2020-03-17,"Clayton","Georgia","13063",5,0
2020-03-18,"Clayton","Georgia","13063",6,0
2020-03-19,"Clayton","Georgia","13063",6,0
2020-03-20,"Clayton","Georgia","13063",10,0
2020-03-21,"Clayton","Georgia","13063",12,0
2020-03-22,"Clayton","Georgia","13063",13,1
2020-03-23,"Clayton","Georgia","13063",19,1
2020-03-24,"Clayton","Georgia","13063",21,1
2020-03-25,"Clayton","Georgia","13063",29,1
2020-03-26,"Clayton","Georgia","13063",37,1
2020-03-27,"Clayton","Georgia","13063",53,1
2020-03-28,"Clayton","Georgia","13063",57,1
2020-03-29,"Clayton","Georgia","13063",59,1
2020-03-30,"Clayton","Georgia","13063",62,2
2020-03-31,"Clayton","Georgia","13063",112,3
2020-04-01,"Clayton","Georgia","13063",128,5
2020-04-02,"Clayton","Georgia","13063",165,6
2020-04-03,"Clayton","Georgia","13063",206,8
2020-04-04,"Clayton","Georgia","13063",235,9
2020-04-05,"Clayton","Georgia","13063",238,9
2020-04-06,"Clayton","Georgia","13063",254,9
2020-04-07,"Clayton","Georgia","13063",278,10
2020-04-08,"Clayton","Georgia","13063",289,10
2020-04-09,"Clayton","Georgia","13063",298,11
2020-04-10,"Clayton","Georgia","13063",328,11
2020-04-11,"Clayton","Georgia","13063",339,11
2020-04-12,"Clayton","Georgia","13063",372,11
2020-04-13,"Clayton","Georgia","13063",396,12
2020-04-14,"Clayton","Georgia","13063",435,12
2020-04-15,"Clayton","Georgia","13063",462,13
2020-04-16,"Clayton","Georgia","13063",473,13
2020-04-17,"Clayton","Georgia","13063",499,16
2020-04-18,"Clayton","Georgia","13063",505,17
2020-04-19,"Clayton","Georgia","13063",520,17
2020-04-20,"Clayton","Georgia","13063",540,20
2020-04-21,"Clayton","Georgia","13063",547,21
2020-04-22,"Clayton","Georgia","13063",549,21
2020-04-23,"Clayton","Georgia","13063",616,21
2020-04-24,"Clayton","Georgia","13063",629,21
2020-04-25,"Clayton","Georgia","13063",642,21
2020-04-26,"Clayton","Georgia","13063",641,21
2020-04-27,"Clayton","Georgia","13063",649,24
2020-04-28,"Clayton","Georgia","13063",672,24
2020-04-29,"Clayton","Georgia","13063",693,27
2020-04-30,"Clayton","Georgia","13063",716,30
2020-05-01,"Clayton","Georgia","13063",733,33
2020-05-02,"Clayton","Georgia","13063",777,33
2020-05-03,"Clayton","Georgia","13063",793,33
2020-05-04,"Clayton","Georgia","13063",804,32
2020-05-05,"Clayton","Georgia","13063",813,33
2020-05-06,"Clayton","Georgia","13063",849,33
2020-05-07,"Clayton","Georgia","13063",878,34
2020-05-08,"Clayton","Georgia","13063",888,34
2020-05-09,"Clayton","Georgia","13063",901,34
2020-05-10,"Clayton","Georgia","13063",921,34
2020-05-11,"Clayton","Georgia","13063",944,34
2020-03-22,"Clinch","Georgia","13065",1,0
2020-03-23,"Clinch","Georgia","13065",1,0
2020-03-24,"Clinch","Georgia","13065",1,0
2020-03-25,"Clinch","Georgia","13065",1,0
2020-03-26,"Clinch","Georgia","13065",1,0
2020-03-27,"Clinch","Georgia","13065",1,0
2020-03-28,"Clinch","Georgia","13065",1,0
2020-03-29,"Clinch","Georgia","13065",1,0
2020-03-30,"Clinch","Georgia","13065",1,0
2020-03-31,"Clinch","Georgia","13065",1,0
2020-04-01,"Clinch","Georgia","13065",1,0
2020-04-02,"Clinch","Georgia","13065",2,0
2020-04-03,"Clinch","Georgia","13065",2,0
2020-04-04,"Clinch","Georgia","13065",2,0
2020-04-05,"Clinch","Georgia","13065",2,0
